Timestamp (ms),Gap Error (m)
1726249370117,0.3411389612785649
1726249370119,0.301029502170177
1726249370148,0.32463039155287055
1726249370150,0.3052549871630481
1726249370182,0.28563775392715285
1726249370184,0.3090962499692733
1726249370215,0.35248394032418284
1726249370217,0.3127755356251056
1726249370257,0.33593286848861914
1726249370259,0.3156253766928432
1726249370290,0.36159717968622895
1726249370293,0.320289716132816
1726249370325,0.29995140465701065
1726249370326,0.3205928445745492
1726249370367,0.2782176807618506
1726249370368,0.3234041448602276
1726249370399,0.34588716025094235
1726249370402,0.3251934919130022
1726249370432,0.30359483381581676
1726249370433,0.3240350923392723
1726249370464,0.3686768187806886
1726249370466,0.3247854873019913
1726249370503,0.35637372158807623
1726249370505,0.32680909168643235
1726249370535,0.36224312988773133
1726249370537,0.3265506770222453
1726249370568,0.3486228575812875
1726249370570,0.3261558915998488
1726249370609,0.3718327789522169
1726249370611,0.327445945783432
1726249370639,0.34953042956525016
1726249370641,0.326852254959211
1726249370671,0.3489634613227155
1726249370673,0.3262384071944342
1726249370707,0.3735425826411747
1726249370709,0.33060640817044185
1726249370746,0.35288963810297713
1726249370748,0.33018280594603655
1726249370782,0.3749426556881743
1726249370785,0.32955725361339017
1726249370811,0.30501212407699163
1726249370813,0.33096542227989834
1726249370851,0.3762498373454024
1726249370853,0.3309400733298973
1726249370881,0.3537310857813867
1726249370884,0.33116886641099397
1726249370917,0.35604893988259456
1726249370919,0.333707399516753
1726249370951,0.3797097149411961
1726249370954,0.33496565738106265
1726249370990,0.35810118007334224
1726249370992,0.335908655568006
1726249371027,0.3841576271989273
1726249371029,0.34092645638900043
1726249371061,0.31913779177651813
1726249371062,0.3425458799161505
1726249371102,0.38954459855334034
1726249371104,0.3479151009551835
1726249371134,0.326820206232703
1726249371136,0.346950405590315
1726249371171,0.37053641543776417
1726249371173,0.3496436204739759
1726249371213,0.40284387998571036
1726249371215,0.36312795401644604
1726249371251,0.38699450084532216
1726249371253,0.36695408367685656
1726249371285,0.327498729375753
1726249371286,0.3754799502238062
1726249371316,0.39957925072411604
1726249371318,0.3777229165595728
1726249371357,0.42585441807623803
1726249371360,0.38821754393801555
1726249371389,0.41236611261959744
1726249371391,0.393971889148778
1726249371423,0.41786067507855074
1726249371425,0.39535949010783367
1726249371457,0.44379915820783156
1726249371459,0.40802834660527165
1726249371497,0.432324046236944
1726249371499,0.4147618781435647
1726249371528,0.46231132063142355
1726249371530,0.4169161975905231
1726249371562,0.4412724089831137
1726249371564,0.4239963348162108
1726249371604,0.47302867053629916
1726249371606,0.42712125517930133
1726249371634,0.45157868975849347
1726249371636,0.43432118976262
1726249371665,0.4588132359925221
1726249371667,0.4416777255778821
1726249371704,0.48950381907053475
1726249371706,0.44237300380176836
1726249371742,0.4669104769482022
1726249371744,0.4494309998210171
1726249371775,0.4145259475444314
1726249371777,0.46372585929362375
1726249371807,0.487119289060876
1726249371810,0.4556664087191338
1726249371849,0.5048558275944921
1726249371851,0.4690734585506118
1726249371881,0.49370622193325975
1726249371883,0.4757992749877362
1726249371911,0.506828881601415
1726249371913,0.4811760904763116
1726249371945,0.5230680280978786
1726249371947,0.4863332421207802
1726249371983,0.5110034380743822
1726249371985,0.49249894215767287
1726249372016,0.5398858146749901
1726249372018,0.4896851372322599
1726249372046,0.5143436264664927
1726249372049,0.4950223122948232
1726249372089,0.5443760942296607
1726249372091,0.5053788520567299
1726249372120,0.5275128419319515
1726249372122,0.4960798069768291
1726249372153,0.5207239241706194
1726249372156,0.5004344892254347
1726249372188,0.5497556985832479
1726249372190,0.5088431142590526
1726249372227,0.48263192152205203
1726249372228,0.5070114955681282
1726249372260,0.5563761062305481
1726249372262,0.5142069986635907
1726249372291,0.5389071048345286
1726249372293,0.5176513144102044
1726249372334,0.5653002731075505
1726249372336,0.5174546534386586
1726249372366,0.5421402689167985
1726249372368,0.520386529813087
1726249372397,0.5450837380547884
1726249372399,0.5133531090296781
1726249372432,0.5614276998019849
1726249372434,0.5238923167288054
1726249372476,0.5485884925171756
1726249372478,0.5264684051760966
1726249372509,0.5740504852300234
1726249372511,0.5274373840674014
1726249372542,0.5521201931103383
1726249372544,0.5298358960653107
1726249372580,0.5792285433382074
1726249372583,0.5346400877204327
1726249372612,0.507603923727594
1726249372613,0.5297938108617193
1726249372643,0.5544522955046318
1726249372646,0.5320647776855147
1726249372676,0.5814065150428722
1726249372678,0.5366733424533936
1726249372715,0.509385940391089
1726249372716,0.5324070623182839
1726249372748,0.4875833056840877
1726249372750,0.5368968221871366
1726249372787,0.5615648065750487
1726249372789,0.5391753906821597
1726249372822,0.5860231894301813
1726249372825,0.5366862069495308
1726249372857,0.5142064891650948
1726249372858,0.5388413484240093
1726249372887,0.5634834441553145
1726249372889,0.541004613918636
1726249372925,0.4908076703724944
1726249372926,0.5383230446497866
1726249372964,0.5629479568527818
1726249372966,0.5403298925114601
1726249372996,0.5896020947704996
1726249372998,0.5418806738314572
1726249373027,0.5640307641128004
1726249373029,0.5413434228050216
1726249373071,0.5905423675661305
1726249373073,0.5451701862615432
1726249373100,0.5697796640797783
1726249373103,0.5434551246242849
1726249373132,0.5206944293669853
1726249373133,0.5435465767564227
1726249373168,0.498033925768391
1726249373170,0.5472065347244874
1726249373207,0.5790153362977137
1726249373208,0.5525868932626135
1726249373239,0.5918576555776665
1726249373241,0.5461997060392734
1726249373270,0.5707484634045041
1726249373272,0.5479246509091609
1726249373313,0.5950244663561075
1726249373316,0.545276621489482
1726249373344,0.5697833641052936
1726249373346,0.5468626812627044
1726249373380,0.5239400501091964
1726249373381,0.5484401466620477
1726249373414,0.5935842239905109
1726249373416,0.5458667488929279
1726249373452,0.5702729649793659
1726249373454,0.547303855116303
1726249373483,0.596106675499048
1726249373486,0.5501730931988988
1726249373515,0.5234233548170244
1726249373516,0.5435114597506345
1726249373553,0.5920832715185247
1726249373555,0.5460310111989091
1726249373583,0.5702825677129373
1726249373586,0.5472682626000358
1726249373622,0.5654581734073059
1726249373624,0.539753676129513
1726249373657,0.5878327200514724
1726249373659,0.5417301109652675
1726249373699,0.565711198756111
1726249373701,0.5304558346517481
1726249373732,0.5723020521712683
1726249373734,0.5353029637284621
1726249373765,0.5589310946450823
1726249373767,0.535795879810053
1726249373805,0.5728772045484529
1726249373807,0.5244172333180321
1726249373835,0.5475853688798002
1726249373836,0.5243923780080433
1726249373875,0.5473939437193072
1726249373877,0.5241928669181277
1726249373908,0.5596822017344749
1726249373910,0.5116142230597132
1726249373948,0.4883672737327611
1726249373949,0.5106900913414898
1726249373983,0.4641881416656002
1726249373984,0.5083133042251742
1726249374016,0.5232862217958418
1726249374018,0.4977220454223057
1726249374059,0.4511353181308446
1726249374060,0.4940308803239102
1726249374089,0.5151548023841204
1726249374092,0.49189290921939177
1726249374123,0.5038642136763705
1726249374126,0.4790548027330386
1726249374158,0.52019187125839
1726249374160,0.47380691779872186
1726249374198,0.49411041216668194
1726249374200,0.46353889631353073
1726249374231,0.4972161037285625
1726249374233,0.46049831238605066
1726249374267,0.48016060756162093
1726249374269,0.45730236915761857
1726249374307,0.4889948201908316
1726249374309,0.443250687671612
1726249374339,0.42059164925575954
1726249374341,0.43972296950511547
1726249374369,0.4586496893027663
1726249374371,0.4361063519342767
1726249374403,0.46846709483198334
1726249374405,0.42022655214056015
1726249374444,0.39772666171774285
1726249374445,0.41586791995133443
1726249374478,0.45154234078843203
1726249374480,0.40680083936715494
1726249374509,0.4187264028510964
1726249374511,0.3937448554570695
1726249374552,0.34876390657073664
1726249374553,0.3831006455715025
1726249374587,0.3997866017413323
1726249374590,0.3774064194059292
1726249374618,0.3893224811725058
1726249374620,0.36450905010840784
1726249374658,0.3968300756247707
1726249374662,0.35222527161190054
1726249374708,0.3722348707941716
1726249374710,0.33921212651248167
1726249374749,0.3638604582499072
1726249374754,0.32840415784733556
1726249374778,0.3062843903017616
1726249374779,0.3218009909856099
1726249374824,0.277854864671093
1726249374826,0.3054416131700648
1726249374865,0.3201629321336117
1726249374867,0.2986741989599584
1726249374895,0.27725900447892204
1726249374896,0.2920892047222139
1726249374929,0.25191931939950574
1726249374930,0.2773118722601555
1726249374966,0.29137408969497347
1726249374968,0.270798199669684
1726249375001,0.2985348288775935
1726249375004,0.256894495448176
1726249375032,0.23685922031457718
1726249375033,0.24423502143946352
1726249375079,0.2709692069520322
1726249375081,0.23191321107119078
1726249375120,0.2126720901723964
1726249375122,0.23197575794260428
1726249375154,0.24512239366845856
1726249375156,0.2263099697873705
1726249375191,0.18897800778385632
1726249375193,0.21569753614716514
1726249375247,0.22715443632472332
1726249375249,0.20831709294551692
1726249375264,0.1724972794043007
1726249375265,0.19840605314612247
1726249375301,0.21111259210127264
1726249375303,0.18948402680961407
1726249375351,0.15465685984045408
1726249375352,0.1791475510394649
1726249375380,0.19148246307631567
1726249375382,0.17475322665298654
1726249375410,0.1917807031345966
1726249375412,0.17338917431546852
1726249375445,0.14093941197720938
1726249375446,0.16220970030381654
1726249375493,0.1743210022747319
1726249375495,0.15882290890197504
1726249375527,0.18563824946233898
1726249375529,0.1524331514665831
1726249375564,0.1647258161403904
1726249375566,0.15017696449876294
1726249375606,0.17614261873205694
1726249375608,0.14607528737476305
1726249375643,0.13225468409098018
1726249375644,0.14484709794190498
1726249375675,0.1570869868214293
1726249375678,0.14375365050377598
1726249375709,0.11048327369760536
1726249375711,0.13697232031294648
1726249375749,0.14909058917326123
1726249375751,0.1364337920844596
1726249375784,0.16026922952120692
1726249375786,0.13608945583359877
1726249375818,0.15170694757748926
1726249375820,0.135390299893567
1726249375860,0.15955017243357994
1726249375862,0.13699943927864155
1726249375892,0.12574743222283558
1726249375893,0.13828873616286752
1726249375922,0.15603499098621443
1726249375924,0.1403823997173015
1726249375956,0.16591302042039535
1726249375958,0.14531436367425732
1726249375992,0.15845245146066356
1726249375994,0.14838991027356663
1726249376025,0.18549850031091708
1726249376027,0.1603667525303667
1726249376056,0.1745389339909651
1726249376057,0.16520750481358903
1726249376108,0.20533723304427398
1726249376110,0.18342435197170648
1726249376138,0.19883411093124548
1726249376141,0.18989526549657354
1726249376171,0.18095553945137222
1726249376172,0.19698549639411644
1726249376207,0.24232048561705666
1726249376209,0.21424961457902159
1726249376253,0.2312984953488939
1726249376255,0.22222045109700783
1726249376287,0.2572006811894214
1726249376290,0.2397906182724907
1726249376334,0.2691020004920268
1726249376336,0.2511352835958476
1726249376370,0.23211048927664835
1726249376371,0.27035517845567014
1726249376400,0.28974676498579877
1726249376402,0.2741990773903593
1726249376432,0.2642684897186518
1726249376433,0.2957703377220462
1726249376472,0.33660850960401256
1726249376475,0.317216955780828
1726249376511,0.3481323366175999
1726249376513,0.33367798795928416
1726249376544,0.37688204090530175
1726249376547,0.35596035941148507
1726249376576,0.3780746600741167
1726249376578,0.3676155533533665
1726249376617,0.4210013204894578
1726249376619,0.39513294238042374
1726249376649,0.38374292174343627
1726249376650,0.4070201642023472
1726249376680,0.4304715848460894
1726249376682,0.4190100682577289
1726249376717,0.39248589936987277
1726249376718,0.44301751579788307
1726249376759,0.46714725208552155
1726249376761,0.45460026725938785
1726249376797,0.5031852156470284
1726249376799,0.47573560814668947
1726249376830,0.4982835545830462
1726249376832,0.48481030891410937
1726249376874,0.5337532387800437
1726249376876,0.5062152752345552
1726249376907,0.5285232353315115
1726249376909,0.5120731318127789
1726249376936,0.4974615262824378
1726249376937,0.5218741379502094
1726249376968,0.5706079438013512
1726249376970,0.5406593239259858
1726249377006,0.5689625989991072
1726249377009,0.5508813343059606
1726249377042,0.5892313859691103
1726249377044,0.5573230959978175
1726249377074,0.5410227334982891
1726249377076,0.5647689780092087
1726249377112,0.6071880103310687
1726249377115,0.5722471465655139
1726249377147,0.5955138355421896
1726249377149,0.5783775318860465
1726249377181,0.6014331833796382
1726249377183,0.5839779135009278
1726249377218,0.6250190426072177
1726249377220,0.5876043759151433
1726249377255,0.6099897518899828
1726249377258,0.5917749527320844
1726249377290,0.5547793907933585
1726249377291,0.598865366808885
1726249377319,0.6189219678920335
1726249377321,0.6012120556961369
1726249377363,0.6444122342959986
1726249377365,0.6057455839825474
1726249377393,0.6271277962758686
1726249377395,0.6074600170625324
1726249377423,0.6295202690561341
1726249377425,0.6092496818673481
1726249377463,0.568881599660799
1726249377465,0.611026664275804
1726249377501,0.6321172359804192
1726249377503,0.6038339452452095
1726249377540,0.5706930949981608
1726249377541,0.6135591353410437
1726249377569,0.6345617671799966
1726249377571,0.6135162705964241
1726249377618,0.5725654436038714
1726249377619,0.6155361961039341
1726249377649,0.636613765099967
1726249377652,0.615227752226343
1726249377680,0.636356235369282
1726249377682,0.6148485592162354
1726249377716,0.6604250451647053
1726249377719,0.6173279355894019
1726249377760,0.6386870921259522
1726249377762,0.6169868227587587
1726249377796,0.6600495172425096
1726249377798,0.6164533527583402
1726249377828,0.6051630330841902
1726249377830,0.6311774400217716
1726249377871,0.6749553851430767
1726249377873,0.631802983773734
1726249377907,0.6538907325964245
1726249377909,0.6237249531104436
1726249377934,0.6495756520693878
1726249377936,0.6278741868479445
1726249377967,0.6726920739747464
1726249377969,0.6294975819595496
1726249378006,0.6643157900632102
1726249378008,0.6439403522843445
1726249378038,0.6804601058138764
1726249378039,0.6378849462042475
1726249378077,0.6167592159700344
1726249378078,0.6397815774502815
1726249378113,0.6890349287920547
1726249378116,0.6473061772178736
1726249378146,0.6706337231930255
1726249378148,0.6499606319561426
1726249378179,0.6294519593901895
1726249378180,0.6528970157208205
1726249378216,0.7009429440483994
1726249378218,0.65945977014285
1726249378258,0.6831173052088304
1726249378260,0.6631967824615184
1726249378288,0.7106921738927761
1726249378290,0.6716281242881661
1726249378318,0.6967758513276103
1726249378320,0.6737597162148177
1726249378359,0.7215953554581174
1726249378362,0.6835600835160771
1726249378390,0.7075638748291384
1726249378392,0.6889428090620182
1726249378426,0.7131846923678142
1726249378428,0.6905845212574326
1726249378460,0.7387625264475983
1726249378463,0.7023927948685795
1726249378502,0.7265458956007866
1726249378504,0.693930419679671
1726249378538,0.7421181006869944
1726249378541,0.7137608215112388
1726249378571,0.7379850590695716
1726249378573,0.7205026012098661
1726249378617,0.7683159701539384
1726249378619,0.7273061721844796
1726249378655,0.7101665796289125
1726249378656,0.7344711300659408
1726249378688,0.7587767767607829
1726249378690,0.7418313411376656
1726249378724,0.6994367727915014
1726249378725,0.747849148257127
1726249378766,0.7722015038121919
1726249378768,0.7555006267047428
1726249378803,0.7136729975391107
1726249378804,0.7624915949249211
1726249378838,0.7764416839710901
1726249378839,0.7599123325873998
1726249378885,0.8083005226430018
1726249378887,0.7755431161439557
1726249378919,0.7494299837311913
1726249378920,0.784413470972531
1726249378960,0.8088963690204358
1726249378962,0.7924512014995604
1726249378994,0.7597999670553071
1726249378995,0.8088619212889827
1726249379033,0.8332313098415263
1726249379035,0.806350427569984
1726249379075,0.855433281555015
1726249379079,0.8225065430095508
1726249379103,0.8467517827066686
1726249379106,0.8212513070414973
1726249379154,0.8703911551537638
1726249379156,0.8370863584392652
1726249379179,0.8616823289645588
1726249379181,0.8449826287831694
1726249379215,0.8761813364997657
1726249379218,0.8475819288341828
1726249379248,0.8893952731754884
1726249379250,0.8549427390565021
1726249379291,0.8795559862000166
1726249379293,0.8621953597099767
1726249379325,0.8165358628804102
1726249379326,0.8653792802820308
1726249379355,0.8900043923553804
1726249379357,0.8720940986433887
1726249379401,0.9213612947353824
1726249379404,0.8742878507545924
1726249379430,0.8983941247760501
1726249379432,0.8797835510506595
1726249379464,0.9044199249336726
1726249379466,0.8856151673562156
1726249379498,0.934904101213831
1726249379499,0.8882380081743357
1726249379540,0.9121394139244039
1726249379542,0.8926179657744906
1726249379576,0.853157516153563
1726249379577,0.9024463856983944
1726249379608,0.9273540799196729
1726249379611,0.9003530485525242
1726249379649,0.9496680716103922
1726249379651,0.9087384247321966
1726249379681,0.9334033787335567
1726249379683,0.9127378328985087
1726249379714,0.8870142345901129
1726249379715,0.9177726288253942
1726249379749,0.9596662876569884
1726249379751,0.9174518049130413
1726249379788,0.8961960784818741
1726249379790,0.9208453589588772
1726249379822,0.8739678901131738
1726249379824,0.9230510275414856
1726249379854,0.9477036213322405
1726249379856,0.9260995690092648
1726249379893,0.9754145703813983
1726249379894,0.9320341011825035
1726249379926,0.9106407603212818
1726249379927,0.9341880085687961
1726249379959,0.9124197737546305
1726249379960,0.9370589986033626
1726249379993,0.9863455076656042
1726249379995,0.942747309911419
1726249380034,0.9113780976055708
1726249380035,0.9354119751188739
1726249380074,0.8914011972262563
1726249380075,0.9406740325538481
1726249380108,0.9637393054817212
1726249380110,0.9381967958923147
1726249380151,0.9874089458505759
1726249380153,0.9433747537958288
1726249429176,1.5247478577825486
1726249429178,1.5374027608704899
1726249429179,1.536747747054056
1726249429180,1.5377010698327203
1726249429183,1.5364353689114338
1726249429206,1.5147510072813573
1726249429222,1.5162048328556335
1726249429239,1.5285748799872745
1726249429256,1.527369516505377
1726249429278,1.5397586288579457
1726249429302,1.5391554329710395
1726249429312,1.5170106658451719
1726249429338,1.518015569990728
1726249429353,1.5300860269061864
1726249429370,1.5295159456622924
1726249429388,1.5086041528585703
1726249429403,1.5080339166284062
1726249429420,1.5197653702221925
1726249429444,1.5207517730122988
1726249429464,1.5442645967397817
1726249429479,1.543727731336431
1726249429496,1.504096794492546
1726249429513,1.5045027003859701
1726249429530,1.5158163436485066
1726249429565,1.515304068953152
1726249429580,1.5379760189176461
1726249429617,1.5382995072620105
1726249429635,1.5141663475988656
1726249429655,1.51367751541112
1726249429673,1.5357239584483788
1726249429688,1.5352354460334001
1726249429705,1.511015602509317
1726249429731,1.5118400110050176
1726249429748,1.5332187185140005
1726249429763,1.5327622145720432
1726249429780,1.543469620575856
1726249429798,1.5425581257270227
1726249429816,1.5074805622700853
1726249429841,1.5085125365678902
1726249429854,1.5289600428423622
1726249429892,1.528103968713773
1726249429913,1.5058666472280269
1726249429933,1.5065695971848507
1726249429951,1.5263042673712919
1726249429966,1.5258982095054314
1726249429985,1.5357778235553243
1726249430010,1.5360255734503725
1726249430026,1.5188476224554326
1726249430041,1.5185024506981835
1726249430060,1.5279537621328347
1726249430087,1.5271893814143653
1726249430104,1.5077161041986935
1726249430127,1.5086070207423363
1726249430140,1.5267915198630675
1726249430164,1.5260801459582423
1726249430183,1.5351789185173894
1726249430201,1.5348248389729142
1726249430219,1.5178912178767976
1726249430238,1.5182693057629968
1726249430255,1.526915850359606
1726249430284,1.5262407262366642
1726249430302,1.5109911815621668
1726249430316,1.510625028091301
1726249430334,1.518827116116503
1726249430355,1.5182959817182136
1726249430370,1.5264979070838387
1726249430395,1.526167419263711
1726249430405,1.5091983206205892
1726249430432,1.5104610965304177
1726249430447,1.5181845355293713
1726249430464,1.517894559721631
1726249430482,1.533333496633519
1726249430495,1.5330449401437254
1726249430512,1.5020909197781998
1726249430535,1.5043499454258726
1726249430555,1.5186201345344985
1726249430569,1.5183909086060408
1726249430586,1.5255174041926445
1726249430603,1.5250642923783788
1726249430619,1.502192248409171
1726249430642,1.5033265108531162
1726249430652,1.5166258607097949
1726249430676,1.5162371711951264
1726249430690,1.4906414288349317
1726249430710,1.491622678852777
1726249430728,1.5013274500860936
1726249430742,1.5011616918205695
1726249430768,1.5072123070532726
1726249430791,1.5068871967832944
1726249430809,1.4898108168722919
1726249430829,1.4912955422631846
1726249430846,1.4968359161942106
1726249430865,1.4965906893572147
1726249430883,1.5021168722547484
1726249430909,1.5039404801273117
1726249430918,1.4865427095372414
1726249430942,1.4864321785622363
1726249430960,1.4914418337391169
1726249430976,1.4913713796011971
1726249430993,1.4750375553672286
1726249431007,1.47496967237716
1726249431027,1.4794757098008358
1726249431058,1.4819330211498136
1726249431074,1.4908859824012106
1726249431092,1.490878544186808
1726249431110,1.4679686780687606
1726249431127,1.4707379332980142
1726249431141,1.4746855709108742
1726249431167,1.4747443499088382
1726249431177,1.4825715983340304
1726249431201,1.4826993370466837
1726249431217,1.4624450981722985
1726249431234,1.4655174990981732
1726249431254,1.4723461598831467
1726249431267,1.4724810461436704
1726249431293,1.451679788037128
1726249431321,1.4542242364536007
1726249431340,1.4600132460238266
1726249431354,1.460207483040198
1726249431373,1.4630598710532237
1726249431392,1.4634609390503863
1726249431406,1.442720917155345
1726249431430,1.4461904942692452
1726249431440,1.4508768531417977
1726249431465,1.4514408911852295
1726249431484,1.4537377743620037
1726249431509,1.4586568836786085
1726249431535,1.4421046788307605
1726249431554,1.442497477731059
1726249431572,1.4443104605996484
1726249431606,1.4451113600501122
1726249431632,1.4309629382302047
1726249431645,1.4355337441569533
1726249431665,1.4369121738518102
1726249431680,1.43792333137953
1726249431698,1.4201922640293394
1726249431724,1.4261657402526318
1726249431737,1.4277043358331256
1726249431766,1.428988084509962
1726249431780,1.429841907278996
1726249431796,1.4304935130675762
1726249431813,1.4127035242058197
1726249431827,1.418870977908147
1726249431844,1.419234111061758
1726249431869,1.420808939861352
1726249431886,1.421413817741306
1726249431901,1.4222121469939308
1726249431918,1.4043865198933894
1726249431943,1.412517948836752
1726249431958,1.4123647531958121
1726249431985,1.4133246610088435
1726249431995,1.396339262115927
1726249432024,1.4033716106580854
1726249432039,1.4027585979294113
1726249432060,1.4038543265070298
1726249432080,1.4024938795240764
1726249432094,1.4035982531564986
1726249432114,1.386120307249025
1726249432141,1.3951121813431806
1726249432162,1.392805650551761
1726249432177,1.3940830605208232
1726249432196,1.378300903229087
1726249432213,1.3872839024280825
1726249432233,1.3857150642795895
1726249432261,1.387161608870441
1726249432273,1.3838770445050543
1726249432304,1.3868015776836127
1726249432324,1.3728822269660834
1726249432343,1.3799099558082943
1726249432362,1.3758280516666548
1726249432377,1.3774368513419302
1726249432397,1.3618545214231523
1726249432426,1.3718245195805028
1726249432444,1.3668769340761293
1726249432459,1.3686677846425601
1726249432481,1.36611524905052
1726249432498,1.369732075965974
1726249432514,1.3556744962134961
1726249432537,1.364593876763824
1726249432548,1.3587458111127328
1726249432575,1.362744864677206
1726249432592,1.3475016451497477
1726249432607,1.3495198140926834
1726249432626,1.3441944461458988
1726249432640,1.3536808081331042
1726249432664,1.3502814672277061
1726249432687,1.3547091856987836
1726249432705,1.3374517530008498
1726249432720,1.3464456410549102
1726249432739,1.3426655082842194
1726249432756,1.3474770017274738
1726249432769,1.3436414177470133
1726249432795,1.346066248183572
1726249432806,1.3278982672885236
1726249432835,1.3399764365718876
1726249432852,1.3357575022138453
1726249432873,1.3383816506075896
1726249432893,1.320595237232773
1726249432915,1.3299086646754366
1726249432941,1.3253246656213786
1726249432982,1.330074127630406
1726249433003,1.315599833733721
1726249433020,1.3253007128511376
1726249433037,1.3204346606296378
1726249433058,1.3251827712338202
1726249433072,1.3202578540617895
1726249433095,1.3232485313094386
1726249433106,1.3052267926281576
1726249433132,1.317406031141752
1726249433150,1.3121400388750044
1726249433166,1.3153089486454794
1726249433184,1.3045989481168832
1726249433198,1.3077834709575038
1726249433217,1.293989694492573
1726249433240,1.3076093824702624
1726249433259,1.2961982534809668
1726249433278,1.2995878457376357
1726249433296,1.287358221295967
1726249433312,1.3012128204074473
1726249433331,1.2952250130778409
1726249433355,1.298821368871422
1726249433366,1.2866664207006178
1726249433391,1.2939066952458917
1726249433409,1.2820812201626492
1726249433425,1.291874347161957
1726249433442,1.279123886235431
1726249433456,1.2829209246496251
1726249433474,1.2764566245584734
1726249433499,1.2841028258557943
1726249433516,1.2651269461820998
1726249433532,1.2762800558099237
1726249433549,1.2695249193587754
1726249433567,1.2775915116193564
1726249433581,1.2707798729363984
1726249433607,1.2748318580583367
1726249433621,1.2551831494261196
1726249433644,1.2698914307246731
1726249433661,1.2627896360255089
1726249433678,1.2670355223458531
1726249433695,1.248107735072327
1726249433713,1.2606314733749882
1726249433730,1.2532517208846574
1726249433755,1.260814151757546
1726249433775,1.2458752201326613
1726249433789,1.2503475569428697
1726249433809,1.2386715256543455
1726249433826,1.2534660717688197
1726249433842,1.2457595837448685
1726249433864,1.2504069864245944
1726249433874,1.234803796054969
1726249433900,1.2441340456062369
1726249433916,1.2323426760488911
1726249433933,1.2435117308791637
1726249433951,1.2273777458302382
1726249433965,1.2322226823513582
1726249433984,1.2240619293790531
1726249434010,1.239609640514368
1726249434031,1.2190526071132912
1726249434050,1.2235583178585747
1726249434067,1.2151255037441868
1726249434084,1.2252072762670982
1726249434099,1.2145771687337659
1726249434122,1.225634953162924
1726249434133,1.2083572148151838
1726249434160,1.2187816484321106
1726249434180,1.2100499805004628
1726249434202,1.2152798078752345
1726249434219,1.1932171597745076
1726249434236,1.2030966932668314
1726249434255,1.194034517191449
1726249434278,1.2047537140442364
1726249434296,1.1837956982842783
1726249434310,1.1974931193899576
1726249434327,1.188144728852932
1726249434346,1.1969835372140043
1726249434360,1.187563249864918
1726249434392,1.193101116034125
1726249434406,1.1720054159034143
1726249434439,1.1872370968597323
1726249434461,1.1775500896675322
1726249434477,1.183203535948202
1726249434496,1.1624623772247786
1726249434510,1.1729418704120422
1726249434530,1.1630051405607849
1726249434554,1.1727492726288165
1726249434575,1.1526642635865758
1726249434588,1.1584143446875168
1726249434605,1.1477031697018494
1726249434623,1.1643040903937254
1726249434638,1.1540689088930858
1726249434661,1.1599496581530104
1726249434672,1.1392541125499096
1726249434696,1.1510337591375888
1726249434710,1.1396004150898968
1726249434726,1.1505861545895981
1726249434743,1.129398335086902
1726249434757,1.1354125118423966
1726249434774,1.124701042481541
1726249434797,1.1367360288346795
1726249434815,1.114485964535028
1726249434828,1.1250955876534134
1726249434845,1.1141399715880733
1726249434861,1.1263877994897329
1726249434877,1.1153570427391815
1726249434901,1.121464184161625
1726249434914,1.0992174813532198
1726249434944,1.1152761762580568
1726249434960,1.1040152956847673
1726249434976,1.1102093131187236
1726249434992,1.0875058151754171
1726249435006,1.0936868047465196
1726249435024,1.0821857444399177
1726249435048,1.0981161712083223
1726249435070,1.0749007510728026
1726249435083,1.081156164686421
1726249435102,1.0701295767502588
1726249435119,1.0865028611076797
1726249435134,1.0747185597831796
1726249435158,1.0810668692966918
1726249435168,1.0572715055443371
1726249435193,1.0698845893030753
1726249435207,1.05781198593256
1726249435224,1.0665477747929337
1726249435243,1.0423223020526247
1726249435256,1.0486341342467318
1726249435273,1.0364115953075221
1726249435298,1.049036886612884
1726249435316,1.0250564662698696
1726249435330,1.0337648870609377
1726249435347,1.021362608265349
1726249435363,1.0340998930134049
1726249435379,1.0216362607728477
1726249435403,1.027979308256525
1726249435414,1.003626168143592
1726249435438,1.0200181742300924
1726249435453,1.00738482617541
1726249435470,1.0137622208025703
1726249435489,0.9901961499084813
1726249435503,0.9965778389553535
1726249435526,0.9837976202295104
1726249435556,0.9981892332857902
1726249435575,0.9724746995949363
1726249435593,0.9788150727508618
1726249435615,0.9676990144065267
1726249435634,0.9830191902663841
1726249435654,0.9700744878434606
1726249435677,0.97644555230523
1726249435687,0.9503749029807831
1726249435717,0.9636769841341426
1726249435732,0.9524050725584483
1726249435748,0.9587523983929223
1726249435766,0.9324390690010458
1726249435781,0.938768482976196
1726249435800,0.9264871858790045
1726249435823,0.9435496838844726
1726249435841,0.9169360516132934
1726249435855,0.9232392831121436
1726249435874,0.9098402777212948
1726249435894,0.9224107499754282
1726249435909,0.911271722570592
1726249435931,0.9189046078087713
1726249435941,0.8919721623511134
1726249435964,0.9045098368980216
1726249435980,0.8909744081789652
1726249435996,0.89723225101578
1726249436015,0.872996844671682
1726249436031,0.8796333020852858
1726249436052,0.8660203869261691
1726249436075,0.8784985589297136
1726249436092,0.8521435141606135
1726249436104,0.8583914064780269
1726249436123,0.8446595728733475
1726249436139,0.8614760780534771
1726249436156,0.8477232801209444
1726249436180,0.8540584487882019
1726249436191,0.8274928561623738
1726249436215,0.8449237197091684
1726249436230,0.8310744851307592
